字母A
阿杜,#genre#
小花 - 汤晶锦 流畅的气息，细腻的情感处理 挑战谭维维《乌兰巴托的夜》,https://cfss.cc/api/kg/DE05FE7D2C9FD174EA17F779CEEC747F.mp4
肖战、王力宏、田桐、成龙、李光洁、吴京、沈腾、宋佳、杨培安、张蕾、陈建斌、林永健、佟丽娅、李海霞、黄晓明、舒楠、雷佳、谭维维 - 坚信爱会赢,https://cfss.cc/api/kg/516EF209BBE12F7A6BA5BC3A905A0E1B.mp4
肖战、王力宏、田桐、成龙、李光洁、吴京、沈腾、宋佳、杨培安、张蕾、陈建斌、林永健、佟丽娅、李海霞、黄晓明、舒楠、雷佳、谭维维 - 坚信爱会赢 - 录制花絮,https://cfss.cc/api/kg/6DFF43D326C33AAEA3D32DFCD07274D2.mp4
王力宏、谭维维 - 缘分一道桥 - 2018环球跨年盛典晚会,https://cfss.cc/api/kg/E3DCD918B2DC8EA8A24B8118506D4481.mp4
王力宏、谭维维 - 缘分一道桥 - 《长城》电影片尾曲,https://cfss.cc/api/kg/44C96B12591A3A987A6EE7BF334B4815.mp4
王力宏、谭维维 - 缘分一道桥 - “用奋斗点亮幸福”抖音2020江苏卫视跨年演唱会,https://cfss.cc/api/kg/A789360241AAA5A9B7A6D1EECC7DCEB0.mp4
韩磊、谭维维 - 不忘初心 - 2017央视春晚,https://cfss.cc/api/kg/BB4D689D905B7B0085DF0BA16FF51FD2.mp4
彭席彦、林俊杰、胡彦斌、谭维维、张靓颖、王嘉尔、梦想的声音 - 我相信 - 梦想的声音第三季 第12期,https://cfss.cc/api/kg/99595AFACE56B1FFB73522FF5AC4AD58.mp4
谭维维、崔健 - 鱼鸟之恋 - 2015我是歌手第三季第十三期现场,https://cfss.cc/api/kg/462A305036BBE28B2A8B981B22FE2AB9.mp4
崔健、杨乐、谭维维、中国之星 - 光冻 - 中国之星 总决赛,https://cfss.cc/api/kg/3416FC5144D92D2CDC91AE106BC431B9.mp4
范逸臣、黄绮珊、谭维维 - 花房姑娘 + 假行僧 + 快让我在这雪地上撒点野 - 2015湖南卫视跨年演唱会,https://cfss.cc/api/kg/1905A69DEFC1C26337FDA9EBF11B9622.mp4
随尛路飞 - 86版《西游记》主题曲被改了？谭维维一夜之间引全网吐槽，网友：真难听！,https://cfss.cc/api/kg/00FFDDBE9AAE2014BCECB3ABB0E5E977.mp4
亚东、谭维维、根呷、扎西尼玛 - 爱在玉树 - 现场版,https://cfss.cc/api/kg/395B9B23C596183F1AC0FE7D3DEF8C21.mp4
周晓鸥、谭维维、我是歌手 - 天下没有不散的筵席 - 我是歌手总决赛,https://cfss.cc/api/kg/2364AE20205BAA34ED8B462865042913.mp4
谭维维、郎朗 - 四大名著影视剧歌曲串烧 - 2021江苏卫视跨年演唱会,https://cfss.cc/api/kg/273F6F0AF2224D9EBE1DF0FDA5D7735C.mp4
谭维维+扎西平措-窗,http://em.21dtv.com/songs/60146690.mkv
谭维维+冀行-鱼鸟之恋,http://em.21dtv.com/songs/60146689.mkv
谭维维-陌上花开,http://em.21dtv.com/songs/60146688.mkv
谭维维-行走在茫茫月光的中间,http://em.21dtv.com/songs/60145619.mkv
谭维维+韩磊-不忘初心,http://em.21dtv.com/songs/60143952.mkv
谭维维-绣春,http://em.21dtv.com/songs/60139116.mkv
谭维维-昨天涯,http://em.21dtv.com/songs/60139115.mkv
谭维维+郑浩天+那吾克热玉素甫江-Blah Blah Blah,http://em.21dtv.com/songs/60138072.mkv
谭维维+张雨佳+郑浩天+泽宙斯姬-如果有来生,http://em.21dtv.com/songs/60138071.mkv
谭维维+杨蒨时-伤痕+If I Ain't Got You,http://em.21dtv.com/songs/60112254.mkv
谭维维-Blah Blah Blah,http://em.21dtv.com/songs/60129621.mkv
谭维维-数人玩就是这个调调,http://em.21dtv.com/songs/60119982.mkv
谭维维-Blah Blah Blah,http://em.21dtv.com/songs/60127413.mkv
谭维维-有故事的人[不朽之名曲],http://em.21dtv.com/songs/60118061.mkv
谭维维-Take My Hand,http://em.21dtv.com/songs/60122129.mkv
谭维维-白桦林^莫斯科郊外的夜晚,http://em.21dtv.com/songs/60114070.mkv
谭维维-要死就一定要死在你手里,http://em.21dtv.com/songs/60110541.mkv
谭维维-有故事的人,http://em.21dtv.com/songs/60126214.mkv
谭维维+郑棋元-一生一世心上一个人,http://em.21dtv.com/songs/60112261.mkv
谭维维+杨宇-心的祈祷,http://em.21dtv.com/songs/60112969.mkv
谭维维+声音玩具-明天你依旧在我身旁(现场版),http://em.21dtv.com/songs/60098782.mkv
谭维维-害怕爱上你,http://em.21dtv.com/songs/60114075.mkv
谭维维+妙音汉子-当你老了,http://em.21dtv.com/songs/60112967.mkv
谭维维-康定情歌与溜溜调,http://em.21dtv.com/songs/60109633.mkv
谭维维-Firework,http://em.21dtv.com/songs/60109631.mkv
谭维维+妙音汉子-在那遥远的地方,http://em.21dtv.com/songs/60111406.mkv
谭维维-星星,http://em.21dtv.com/songs/60119983.mkv
谭维维-我要和你去飞翔,http://em.21dtv.com/songs/60046531.mkv
谭维维+范政-让我一次爱个够,http://em.21dtv.com/songs/60112256.mkv
谭维维-如果我没有爱过,http://em.21dtv.com/songs/60036923.mkv
谭维维-如果我没有爱过(演唱会),http://em.21dtv.com/songs/60036922.mkv
谭维维+范政-矜持,http://em.21dtv.com/songs/60114079.mkv
谭维维+赵哲-明天我要嫁给你,http://em.21dtv.com/songs/60112258.mkv
谭维维+范政-领悟,http://em.21dtv.com/songs/60112257.mkv
谭维维-离去之前叫醒我,http://em.21dtv.com/songs/60026780.mkv
张喜民+谭维维+华阴老腔演员-华阴老腔一声喊,http://em.21dtv.com/songs/60119511.mkv
崔健+谭维维+杨乐-光冻,http://em.21dtv.com/songs/60119472.mkv
谭维维+李秋泽-飞了,http://em.21dtv.com/songs/60119984.mkv
谭维维+范政-存在,http://em.21dtv.com/songs/60114077.mkv
谭维维+孟慧圆-唱支山歌给党听,http://em.21dtv.com/songs/60112968.mkv
谭维维+杨宇-长城,http://em.21dtv.com/songs/60114076.mkv

谭咏麟,#genre#
谭咏麟+李克勤-理想与和平(演唱会),http://em.21dtv.com/songs/60026892.mkv
谭咏麟+李克勤-梦仍是一样(演唱会),http://em.21dtv.com/songs/60029634.mkv
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
谭咏麟、关淑怡 - 明天你是否依然爱我 - 现场版,https://cfss.cc/api/kg/46069F78E9F1B394A82FF931EE89412D.mp4
谭咏麟、关淑怡 - 明天你是否依然爱我 - 1991梦幻柔情演唱会,https://cfss.cc/api/kg/51544BB6062C6F827F4BDC112DC73FF8.mp4
谭咏麟、周蕙、时光音乐会 - 约定 - 时光音乐会 第11期,https://cfss.cc/api/kg/D8D907DA97A3D8F5857259781BFC51F4.mp4
谭咏麟、张柏芝 - 谁可改变 - 演唱会版,https://cfss.cc/api/kg/605E6F966E68CC29CAB69D78EBE918B2.mp4
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、何洁、金曲捞 - 把你藏在歌里面 - 2017金曲捞第一季第一期现场,https://cfss.cc/api/kg/F350024D93649719259F340AF3B0E2C2.mp4
雷安娜、谭咏麟 - 暂别,https://cfss.cc/api/kg/63C83FC39A017F8C7D9133AA59527091.mp4
谭咏麟、雷有辉、余文乐、叶文辉、刘浩龙、张敬轩、Double R、E-kids、2R、郑融、戴梦梦、董敏莉、黄家强、黄伊汶、陈苑淇、王菀之 - Opening Medley : 世界停顿 / 刺客 / 暴风女神 Lorelei /千年埋藏 - Live,https://cfss.cc/api/kg/C692B25C795B40FC296F74FE008AB7D7.mp4
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
刘美君、陈奕迅、谭咏麟、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 人人英雄 - 2009 Live,https://cfss.cc/api/kg/7C061ED930304DC3B35A997976BBE289.mp4
谭咏麟、雷有辉、余文乐、叶文辉、刘浩龙、张敬轩、Double R、E-kids、2R、郑融、戴梦梦、董敏莉、黄家强、黄伊汶、陈苑淇、王菀之 - Opening Medley : 世界停顿 / 刺客 / 暴风女神 Lorelei /千年埋藏 - Live,https://cfss.cc/api/kg/C692B25C795B40FC296F74FE008AB7D7.mp4
谭咏麟、雷有辉、余文乐、叶文辉、刘浩龙、张敬轩、Double R、E-kids、2R、郑融、戴梦梦、董敏莉、黄家强、黄伊汶、陈苑淇、王菀之 - Opening Medley : 世界停顿 / 刺客 / 暴风女神 Lorelei /千年埋藏 - Live,https://cfss.cc/api/kg/C692B25C795B40FC296F74FE008AB7D7.mp4
杜丽莎、谭咏麟、金曲捞 - 爱与痛的边缘 - 2017金曲捞第一季第十二期现场,https://cfss.cc/api/kg/C4AEBF827360A5574E9EA14CADD1AF30.mp4
杜丽莎、谭咏麟、金曲捞 - 爱与痛的边缘 - 2017金曲捞第一季第十二期现场,https://cfss.cc/api/kg/C4AEBF827360A5574E9EA14CADD1AF30.mp4
杜丽莎、谭咏麟、金曲捞 - 爱与痛的边缘 - 2017金曲捞第一季第十二期现场,https://cfss.cc/api/kg/C4AEBF827360A5574E9EA14CADD1AF30.mp4
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
刘美君、陈奕迅、谭咏麟、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 人人英雄 - 2009 Live,https://cfss.cc/api/kg/7C061ED930304DC3B35A997976BBE289.mp4
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
谭咏麟 - 一生中最爱,https://cfss.cc/api/kg/9D1045019644498067D9DF1B7E54415A.mp4
谭咏麟 - 讲不出再见 - 1994纯金曲演唱会 KTV版,https://cfss.cc/api/kg/92CB17F36F28DDEB60CF59C9CF22D0C9.mp4
谭咏麟、周蕙、时光音乐会 - 约定 - 时光音乐会 第11期,https://cfss.cc/api/kg/D8D907DA97A3D8F5857259781BFC51F4.mp4
谭咏麟 - 朋友 - KTV版,https://cfss.cc/api/kg/6F5478EA9D19A489C4F085F667B562AC.mp4
李克勤、谭咏麟 - 一生不变 - 2013左麟右李十周年演唱会,https://cfss.cc/api/kg/98378725677741CDD5CA1A38858BF943.mp4
谭咏麟、李健、中国梦之声·我们的歌 - 水中传奇 - 中国梦之声·我们的歌第二季 第2期,https://cfss.cc/api/kg/B5FEAD7CC349FCDC15B2777368528DD9.mp4
谭咏麟、李克勤 - 也曾相识 - KTV版,https://cfss.cc/api/kg/FAA4A64121F19893A90AC8528E2C21F8.mp4
李健、谭咏麟、中国梦之声·我们的歌 - 一生何求 - 中国梦之声·我们的歌第二季 第1期,https://cfss.cc/api/kg/D3382CE28BEBAEDDEDD00687AB39EF13.mp4
谭咏麟 - 一生中最爱 - 2015香港银河岁月40载演唱会,https://cfss.cc/api/kg/31DD1C4AA3752D3D607A46B679AD8BEA.mp4
谭咏麟 - 爱情陷阱 - 1985劲歌金曲颁奖典礼,https://cfss.cc/api/kg/CF8A92D52C18FC1FCB3FDDD013C9F45A.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
李克勤、谭咏麟 - 一生不变 - 2013左麟右李十周年演唱会,https://cfss.cc/api/kg/98378725677741CDD5CA1A38858BF943.mp4
谭咏麟、李克勤 - 也曾相识 - KTV版,https://cfss.cc/api/kg/FAA4A64121F19893A90AC8528E2C21F8.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、李健、中国梦之声·我们的歌 - 水中传奇 - 中国梦之声·我们的歌第二季 第2期,https://cfss.cc/api/kg/B5FEAD7CC349FCDC15B2777368528DD9.mp4
李健、谭咏麟、中国梦之声·我们的歌 - 一生何求 - 中国梦之声·我们的歌第二季 第1期,https://cfss.cc/api/kg/D3382CE28BEBAEDDEDD00687AB39EF13.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
雪 - 甄妮和吕方打擂台，甄妮真是太强了，旁边谭咏麟都惊呆了,https://cfss.cc/api/kg/1700F410E2AA82F922F1787438E72253.mp4
谭咏麟、刘美君、陈奕迅、陈慧琳、Swing、张敬轩、李克勤、孙耀威、邓健泓、谢安琪、麦家瑜、Mr.、陈诗慧 - 谭咏麟经典金曲大合唱 - 2009 Live,https://cfss.cc/api/kg/E9808CB085EBDE9916AE3388D09FB49A.mp4
蔡国权、谭咏麟 - 风中劲草,https://cfss.cc/api/kg/6B7839AED00113705CA3D87F3A63B076.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
谭咏麟 - 沾叔 香港电台纪念黄沾特辑 现场版,https://cfss.cc/api/kg/306A73EF9B9D920214F186BC6420C942.mp4
谭咏麟、陈小春、孙楠、CoCo李玟、常石磊、张信哲、GAI周延、郑云龙、Lil Ghost小鬼、王源、太一、中国梦之声·我们的歌 - 卡拉永远OK - 中国梦之声•我们的歌2第11期20/12/20,https://cfss.cc/api/kg/EB722F535337510ECCB0D21CAD323DFE.mp4
钟镇涛、彭健新、谭咏麟、关维鹏 - 点指兵兵 - Live In Hong Kong / 2013,https://cfss.cc/api/kg/1BC86A42A23C9B38C19C39D466A46D8C.mp4
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
谭咏麟/关淑怡-明天你是否依然爱我,http://vodcdn.video.taobao.com/oss/ali-video/0b56ad556e887a9be35d496d318a7565/video.m3u8
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
谭咏麟+许冠杰-为你歌唱,http://em.21dtv.com/songs/60139109.mkv
谭咏麟-何苦,http://em.21dtv.com/songs/60139108.mkv
杜丽莎+谭咏麟-爱与痛的边缘,http://em.21dtv.com/songs/60138841.mkv
谭咏麟+许冠杰-阿Sam与阿Tam,http://em.21dtv.com/songs/60138065.mkv
谭咏麟+谭维维-强者背后,http://em.21dtv.com/songs/60136866.mkv
谭咏麟+五月天-脱胎换骨,http://em.21dtv.com/songs/60136864.mkv
谭咏麟+丁当-强求好吗,http://em.21dtv.com/songs/60136863.mkv
木森+谭咏麟-讲不出再见,http://em.21dtv.com/songs/60136550.mkv
木森+南方三叔叔+谭咏麟+王伟东-朋友,http://em.21dtv.com/songs/60136549.mkv
谭咏麟-爱上您+爱多一次痛多一次+第一滴泪,http://em.21dtv.com/songs/60093213.mkv
谭咏麟-但愿人长久_小城故事_月亮代表我,http://em.21dtv.com/songs/60088671.mkv
谭咏麟-用去最后那半分温柔,http://em.21dtv.com/songs/60054888.mkv
谭咏麟-一个永远不好的伤口(演唱会),http://em.21dtv.com/songs/60053121.mkv
谭咏麟+李克勤-笑看人生+暴风神女+世界停顿(演唱会),http://em.21dtv.com/songs/60049935.mkv
谭咏麟-千面女郎+千年埋藏,http://em.21dtv.com/songs/60093206.mkv
谭咏麟+杨立德-明天你是否依然爱我(演唱会),http://em.21dtv.com/songs/60030199.mkv
谭咏麟+关淑怡-明天你是否依然爱我(演唱会),http://em.21dtv.com/songs/60030198.mkv
谭咏麟+梁文音-明天你是否依然爱我(HD演唱会),http://em.21dtv.com/songs/60030196.mkv
谭咏麟-爱上风雨中走来的你,http://em.21dtv.com/songs/60008639.mkv
谭咏麟+李玟-爱的替身+几分伤心几分痴,http://em.21dtv.com/songs/60007391.mkv
谭咏麟-只想孤单一个自己(演唱会),http://em.21dtv.com/songs/60058470.mkv
谭咏麟-我真的和他们不同,http://em.21dtv.com/songs/60046855.mkv
李克勤+谭咏麟-忘不了你+深深深,http://em.21dtv.com/songs/60115219.mkv
谭咏麟-你走的那天下着雨,http://em.21dtv.com/songs/60032568.mkv
谭咏麟-那些感动过人的歌,http://em.21dtv.com/songs/60030788.mkv
谭咏麟-不要放弃爱你的人,http://em.21dtv.com/songs/60011546.mkv
谭咏麟-爱多一次痛多一次,http://em.21dtv.com/songs/60007487.mkv
谭咏麟-爱多一次痛多一次(演唱会),http://em.21dtv.com/songs/60007486.mkv
谭咏麟-一首歌一个故事(演唱会),http://em.21dtv.com/songs/60053680.mkv
谭咏麟+李克勤-一首歌一个故事(演唱会),http://em.21dtv.com/songs/60053679.mkv
谭咏麟-像我这样的朋友,http://em.21dtv.com/songs/60049402.mkv
谭咏麟-我的生命我的爱,http://em.21dtv.com/songs/60045207.mkv
李克勤+谭咏麟-忘不了你+深深深(演唱会),http://em.21dtv.com/songs/60043504.mkv
谭咏麟-他们对我说起你,http://em.21dtv.com/songs/60112244.mkv
谭咏麟-天地初开情已在,http://em.21dtv.com/songs/60041785.mkv
谭咏麟-让我继续忘记你,http://em.21dtv.com/songs/60093216.mkv
谭咏麟-情若冤家一线差,http://em.21dtv.com/songs/60035271.mkv
谭咏麟-情凭谁来定错对,http://em.21dtv.com/songs/60035155.mkv
谭咏麟-情凭谁来定错对(演唱会),http://em.21dtv.com/songs/60035154.mkv
谭咏麟+李克勤-情凭谁来定错对(演唱会),http://em.21dtv.com/songs/60035153.mkv
谭咏麟+杜丽莎-每天爱你多一些(演唱会),http://em.21dtv.com/songs/60076604.mkv泳儿-每天爱你多一些(演唱会),http://em.21dtv.com/songs/60029052.mkv
谭咏麟-每天爱你多一些(演唱会),http://em.21dtv.com/songs/60029051.mkv
谭咏麟-令世界变得更暖,http://em.21dtv.com/songs/60027497.mkv
谭咏麟-今夜你会不会来,http://em.21dtv.com/songs/60023986.mkv
谭咏麟-几分伤心几分痴,http://em.21dtv.com/songs/60022651.mkv
谭咏麟-还是你懂得爱我(演唱会),http://em.21dtv.com/songs/60019623.mkv
谭咏麟-dont let the sun catch you cr,http://em.21dtv.com/songs/60001343.mkv
谭咏麟-邓丽君经典组曲,http://em.21dtv.com/songs/60015065.mkv
谭咏麟-电波中年绝食记(演唱会),http://em.21dtv.com/songs/60015330.mkv
谭咏麟-把你藏在歌里面(演唱会),http://em.21dtv.com/songs/60009563.mkv
谭咏麟+李克勤-爱在阳光空气中(演唱会),http://em.21dtv.com/songs/60009216.mkv
谭咏麟-只有知心一个,http://em.21dtv.com/songs/60058623.mkv
